sensor_id,geo_feature,feature_type,buffer_size,sum(value)
76683,amenity,place_of_worship,1000,8277.714994259335
134246,amenity,place_of_worship,1000,22134.246340005193
69197,amenity,fire_station,1000,1310.196691275076
65437,amenity,veterinary,1000,307.6161847259445
20165,amenity,fuel,1000,723.7648213605908
80691,amenity,restaurant,1000,254.74989652019104
20721,amenity,fuel,500,447.90281078571473
71503,amenity,place_of_worship,1000,2370.8721169903374
70449,amenity,hospital,500,579.2750583977297
28425,amenity,school,500,63221.49240278946
134440,amenity,library,1000,4896.80082645255
120513,amenity,restaurant,1000,1531.0755308222551
17909,amenity,parking,500,2443.120436160189
49327,building,residential,1000,62672.66221872002
55277,building,house,500,101768.49082020648
98865,building,university,1000,5722.7257565149
94955,building,data_center,1000,1547.659768742416
56545,building,office,1000,5088.544530138337
104432,building,church,500,3912.7473306720713
37197,building,school,500,6683.593906737016
104672,building,carport,500,7910.406635827645
18287,building,detached,1000,14639.775294828716
103850,building,house,100,211.34705062719263
56545,building,detached,500,327.1532086560486
2362,building,church,500,2291.5564503610544
28503,building,retail,500,15255.311873843402
69909,building,commercial,1000,770.3914785575832
82991,building,house,100,6426.1854021330455
68393,building,house,1000,7886.176154495601
108138,building,static_caravan,100,2139.9798044549216
114889,building,school,1000,5160.707304404261
39663,building,service,1000,185.88319810296932
55463,building,church,1000,2666.349684007445
65437,landuse,residential,100,31214.45152248305
78819,landuse,cemetery,500,123502.68335784803
84997,landuse,residential,100,23973.502387286047
6222,landuse,grass,1000,189.12509800693263
77711,landuse,recreation_ground,500,2246.9199458490402
52981,landuse,residential,1000,129484.7417645312
72817,landuse,grass,1000,17396.549732988977
82079,landuse,retail,1000,6019.248536113377
67403,landuse,residential,100,10918.51444041758
113877,landuse,meadow,1000,18966.002321370986
76597,landuse,grass,1000,46030.190451434435
69451,landuse,religious,1000,20756.48273951463
70701,natural,scrub,1000,373176.6889556318
4431,natural,water,1000,10.664036337409922
119707,natural,grassland,1000,14686.107490203178
53151,aeroway,aerodrome,1000,3393.6514976579497
75739,amenity,fast_food,1000,1258.2152223989126
19511,amenity,school,500,2433.961011591138
53517,amenity,place_of_worship,500,5560.862283843517
112366,amenity,fast_food,1000,2287.617122473567
57355,amenity,school,1000,16471.46721120865
14161,amenity,restaurant,500,5341.577066175609
82055,amenity,community_centre,500,1762.9852951582832
69599,amenity,fuel,1000,1260.339456184186
82847,amenity,library,1000,1245.5578495789728
87815,amenity,post_office,500,753.0993140833341
40827,amenity,parking_space,1000,155.12040091741008
86407,building,storage_tank,500,650.946455381832
115705,building,train_station,1000,598.2198795231918
56545,building,office,500,1947.4703180798624
20721,building,house,1000,466.7553521358706
90925,building,house,500,478.93080229722085
6228,building,house,100,902.7006177493831
14117,building,public,1000,6659.736448624276
82863,building,commercial,500,1897.971007871919
53299,building,office,1000,847.7638673569625
51569,building,roof,1000,458.55149499955314
53517,building,house,500,826.1199200231788
121313,building,apartments,1000,740.672302825801
11270,landuse,residential,100,31214.451522946318
68631,landuse,residential,100,31214.4515230019
111998,landuse,grass,1000,156008.13940028744
65723,landuse,recreation_ground,1000,79.93832334237294
19157,landuse,recreation_ground,1000,16235.307457023988
65437,landuse,construction,1000,8809.270921790123
16717,landuse,farm,1000,259717.6356666026
37725,landuse,residential,1000,35458.3281775367
87779,landuse,grass,1000,825.6764488332021
62493,landuse,residential,1000,203457.9443530386
78031,landuse,religious,1000,23253.726801190653
78615,landuse,residential,1000,169788.66683097256
97095,natural,desert,1000,3121445.1522585875
73743,natural,grassland,500,99.12997040430987
78267,tourism,picnic_site,1000,597.0714854650855
92029,amenity,school,1000,100742.92755008263
38371,amenity,parking,500,5830.05722394757
104460,amenity,bank,1000,1250.5042243468602
65223,amenity,school,1000,275049.27126632474
12857,amenity,fast_food,500,167.74949365042946
26379,amenity,school,500,1966.4390333089352
65437,amenity,fast_food,1000,1721.262615314715
94955,amenity,place_of_worship,1000,474.3758506008167
57787,amenity,bicycle_parking,1000,148.6324993869907
73667,amenity,parking,500,2727.886975535129
111590,amenity,restaurant,1000,1236.6957103969642
66183,amenity,restaurant,1000,1110.0467829823767
38371,amenity,fire_station,1000,399.13499509716905
61235,amenity,townhall,1000,1616.4468133221671
80691,amenity,parking,1000,3445.661547673254
49327,amenity,whirlpool,1000,39.08151644441515
55449,amenity,dentist,1000,368.2045653045454
96949,amenity,fire_station,1000,830.854014087351
70449,amenity,school,500,40825.874834861825
86479,amenity,theatre,1000,1972.631361123048
4417,amenity,school,1000,13865.640768533556
19507,amenity,parking,1000,400.7998156819305
75739,building,service,500,51.06213066933942
82079,building,office,500,5968.724852893896
60007,building,commercial,1000,38958.21865223354
20165,building,garage,500,266.14798516665513
77711,building,church,1000,3525.454849122253
19335,building,school,500,3642.892838311032
9168,building,greenhouse,1000,372.3247804211806
29201,building,kindergarten,1000,572.7096002331023
92029,building,garage,500,3534.3936881192176
59873,building,garage,1000,156.6846941804069
26379,building,residential,1000,20353.539077011785
84719,building,house,500,1042.0846085867042
87541,building,house,500,6825.04187901007
92173,landuse,residential,1000,259244.4953266405
75021,landuse,retail,1000,7363.363573531622
76683,landuse,railway,1000,2448.3837474317043
99657,landuse,grass,1000,10016.506540038856
78819,landuse,construction,1000,8025.003212373168
109050,landuse,industrial,1000,380078.1825217703
65723,landuse,religious,500,4780.198535281946
53517,landuse,retail,500,44772.38842714414
83549,landuse,allotments,500,1596.3147620352875
83641,natural,water,1000,40242.006939754356
97597,natural,coastline,1000,432.2708514368754
83041,tourism,hotel,1000,553.7916859295995
99657,amenity,place_of_worship,1000,6114.564033508444
69599,amenity,pharmacy,500,2760.4253769866373
83641,amenity,hospital,1000,20024.386110150743
122079,amenity,parking,1000,11015.980912279925
85823,amenity,restaurant,500,9122.118396587528
48633,amenity,fast_food,1000,1022.0229081188093
19335,amenity,fuel,1000,290.62058042828846
104672,amenity,community_centre,1000,22.764039238176736
22461,amenity,restaurant,1000,623.4621778968984
71525,amenity,bank,1000,5016.82769575055
74161,amenity,marketplace,1000,2505.927712926386
20165,building,apartments,1000,41089.53740497035
29201,building,school,1000,10445.956618226553
19153,building,mixed_use,1000,1195.5830389295572
97925,building,house,500,170586.67511977087
26561,building,office,1000,215.95360865364663
18287,building,greenhouse,1000,144.37503848842857
65437,building,church,500,1491.47492708154
111590,building,utility,1000,3136.8753424626057
73689,building,warehouse,1000,3652.924597481902
37197,building,hotel,500,298.7571943735671
86407,building,shed,500,102.85691439748102
93521,building,school,1000,36050.67108935886
110666,building,retail,1000,1084.1580994414462
121439,building,roof,500,19.823683213498025
55305,building,house,1000,1415.947314003909
37257,landuse,residential,500,50502.1154629107
103960,landuse,residential,100,31214.45152245358
112834,landuse,cemetery,1000,303139.76262123353
19157,landuse,residential,100,26931.475450527847
70637,landuse,cemetery,1000,261071.2080151611
97925,landuse,residential,1000,1690276.7241992091
12857,landuse,commercial,100,4794.682828610671
60455,landuse,military,1000,9338.792690721879
108138,landuse,residential,500,250031.0555312363
64469,landuse,farmland,1000,70282.67984760067
56545,landuse,residential,100,11811.34551518919
136698,natural,grassland,500,242772.0188407941
65223,natural,water,1000,5784.59772992945
64723,natural,sand,1000,3814.570196167923
71525,tourism,hotel,500,714.8972894524023
89911,tourism,information,1000,113.64583654422965
110318,amenity,school,500,43688.759448856574
35809,amenity,place_of_worship,1000,12366.343881795747
18453,amenity,parking,500,17113.151088523387
72817,amenity,pharmacy,1000,1376.9946709856163
85081,amenity,school,1000,229743.94261730692
14973,amenity,parking,500,94225.32991795869
84997,amenity,place_of_worship,1000,9574.007129228095
78031,amenity,school,1000,285537.96304632863
16541,amenity,school,500,38796.38283110322
89911,amenity,fuel,500,4722.663073189168
70669,amenity,fuel,1000,5656.335410170765
71503,amenity,social_facility,1000,40534.2946075839
134314,amenity,fast_food,1000,578.9359754254956
68669,amenity,school,500,96189.4877119283
57355,building,house,1000,435182.7999650978
115705,building,office,1000,4348.987411585336
115705,building,apartments,1000,41760.67456770792
98865,building,apartments,1000,24901.613331032808
85867,building,retail,1000,1730.0609248081673
37849,building,data_center,1000,1860.6565365315305
70701,building,school,1000,394.94622762445624
82991,building,school,1000,7647.119193887673
29201,building,parking,500,12787.761105073741
85867,building,garage,500,2381.9067690661923
111590,building,commercial,500,224.6344491935958
20997,building,commercial,1000,4253.371717814061
66183,building,house,500,128.4851239609634
110080,building,detached,1000,93.11848364982959
22461,building,grandstand,1000,2302.8962343301782
11416,building,house,1000,384.87040809682173
114189,building,commercial,1000,2473.522042960463
36111,building,roof,1000,172.17441888580285
71525,building,retail,500,6181.9538155562495
57787,building,service,1000,97.2489071124377
64763,building,house,500,65373.62272348699
121439,building,carport,1000,203.91148349118245
62493,building,residential,1000,12941.325586117222
69451,building,commercial,500,44.62595003095825
20165,landuse,forest,1000,77405.66756694549
73667,landuse,retail,1000,28303.639013957203
134220,landuse,commercial,500,66745.61098115618
26561,landuse,residential,1000,175261.5957197393
78031,landuse,residential,100,29306.200751775847
70637,landuse,residential,1000,21867.52968214021
63421,landuse,plant_nursery,1000,230825.71047652492
135134,landuse,residential,100,31214.4515227692
85867,landuse,churchyard,1000,205.6615646502653
52981,landuse,meadow,1000,102717.60278829088
121601,landuse,residential,1000,1489280.7714528972
111940,natural,water,1000,4510.425125440038
55833,natural,wood,1000,1078126.0980998385
85867,tourism,museum,1000,5657.595245514408
34523,tourism,hotel,1000,32481.3648553866
55449,aeroway,aerodrome,1000,30766.19558517878
112834,amenity,university,1000,323993.6637636168
39663,amenity,school,500,36432.19675196311
64795,amenity,parking,1000,2721.22610043808
62291,amenity,school,500,65.56443081594601
12857,amenity,fast_food,1000,167.74949365042946
18287,amenity,social_facility,1000,2668.451145202046
20721,amenity,hospital,1000,28678.554840638833
82847,amenity,school,500,8538.103256997594
85867,amenity,clinic,1000,1595.4708791665364
143602,amenity,community_centre,1000,2135.586064549546
11844,amenity,cinema,500,405.1248061536049
65723,amenity,school,500,6454.882532814434
18883,amenity,fuel,500,2674.901128070618
134418,amenity,bar,1000,855.3716801715105
60353,building,school,1000,51756.55842627304
83641,building,house,1000,239088.93541850123
25507,building,civic,1000,7002.7475660174905
73853,building,commercial,1000,9867.622913671488
104718,building,roof,500,741.5713905246726
63991,building,roof,1000,179.927362357927
86407,building,house,100,5553.968923104272
20085,building,garage,1000,1768.9318365251104
57355,building,warehouse,500,1537.1942761424593
49327,building,kindergarten,1000,1195.135789275816
90819,building,warehouse,500,5130.670020293782
110602,building,house,100,3744.0267563980956
16541,building,retail,500,647.8920441184578
70637,building,apartments,1000,2180.904603599225
70007,building,hotel,1000,627.2564194933077
20997,building,fire_station,1000,352.2486075310947
55969,building,roof,500,106.57573708640749
37849,landuse,residential,500,617589.8121870506
113066,landuse,residential,500,124186.59173132273
82055,landuse,residential,1000,185374.8644808979
96087,landuse,cemetery,500,5509.16548797636
99657,landuse,railway,1000,513.910459531583
111986,landuse,farmland,500,99316.47296028268
63439,landuse,cemetery,1000,149352.19540055818
37849,landuse,grass,1000,968.3590617736238
37271,landuse,retail,1000,104487.30811004975
85823,landuse,construction,1000,13873.990059147527
101221,natural,grassland,500,236361.97713570955
66029,natural,water,500,1.5307454029183933
65437,natural,water,1000,4078.0668982913908
14063,tourism,museum,1000,1105.1429842559562
28503,aeroway,aerodrome,1000,107104.27840028041
110036,amenity,school,1000,15406.761892602859
6218,amenity,parking,1000,22001.5953301318
14973,amenity,parking,1000,157701.49571925992
90925,amenity,school,500,27290.115887318163
98713,amenity,university,500,669333.2399036749
89751,amenity,college,500,127187.57675573541
35809,amenity,place_of_worship,500,3801.4037251165264
104718,amenity,cafe,500,657.7172541685568
48633,amenity,pharmacy,1000,2460.4263815053114
111590,amenity,veterinary,1000,414.1070921476322
38371,amenity,restaurant,1000,671.2541550588721
55449,amenity,place_of_worship,1000,3769.858348615345
53027,amenity,school,1000,317951.3264738665
101221,amenity,bicycle_parking,1000,203.48521820579424
71525,amenity,arts_centre,1000,691.6372041755101
37703,building,house,1000,136542.7362892219
37703,building,house,100,5959.415814551097
76683,building,church,1000,5479.410306220238
94955,building,hotel,500,4758.085733071977
110318,building,roof,1000,606.86367007598
89911,building,parking,1000,8157.089945689374
20721,building,retail,1000,829.6705813006579
65223,building,house,500,111543.64294652469
77049,building,hospital,1000,1078.3366700834506
38371,building,mixed_use,1000,270.76969938396604
98865,building,church,1000,968.106052645011
9408,building,commercial,100,177.7832993045134
73755,building,detached,500,21449.80353425349
143602,building,residential,500,807.8064575729891
87815,building,commercial,1000,190952.28582027933
139716,building,residential,1000,30821.172353031936
78819,building,detached,100,5330.353010773602
62291,building,train_station,1000,1781.69089828955
71525,building,apartments,500,249.0111660816517
56545,building,house,500,42458.52896193509
9162,building,grandstand,1000,1260.8893870014854
56545,building,house,100,2699.8962424350416
14161,building,warehouse,500,538.3457068246903
53299,landuse,cemetery,500,7653.125676221789
18453,landuse,residential,1000,155341.1196693651
64763,landuse,religious,1000,18360.718610570726
110666,landuse,cemetery,1000,24171.65647776992
54169,landuse,vineyard,1000,7716.807163435934
78031,landuse,farmland,500,18586.37030008336
27723,landuse,quarry,500,157041.98739949707
104718,landuse,grass,1000,4393.01038869427
6228,landuse,grass,500,800.7495392873
104432,landuse,religious,500,10158.695085757694
78819,landuse,grass,1000,16094.422117778844
12719,landuse,commercial,500,6962.76497130036
85823,landuse,retail,100,1079.0867165717102
83041,landuse,grass,1000,23882.09028251128
64469,landuse,religious,1000,1071.411543224282
92173,landuse,meadow,1000,38481.94549871207
110494,natural,water,1000,11990.189060913235
19601,natural,scrub,500,425514.44066839817
38747,natural,scrub,1000,419165.5703031147
38371,natural,water,1000,235.81248079056053
121601,natural,wood,1000,112359.71457857551
73853,tourism,motel,1000,1789.3787309587105
71525,tourism,hotel,1000,714.8972894524023
12719,amenity,community_centre,500,1149.341694021128
71503,amenity,cafe,500,213.3226424916749
37197,amenity,library,1000,419.50446583941243
87779,amenity,fire_station,1000,962.5942816574297
57355,amenity,parking,500,12426.513032353918
78819,amenity,toilets,1000,145.03919028217547
71525,amenity,bank,500,4156.213702252319
38371,amenity,toilets,1000,98.52424669773572
82337,amenity,events_venue,1000,1527.5985687815028
79617,building,house,500,68950.20114185817
19153,building,residential,1000,43047.74037245426
26379,building,house,1000,362620.4061996576
20085,building,commercial,500,1251.6107223076083
110318,building,school,500,9663.291165157236
82991,building,apartments,500,2324.9240882836775
69909,building,school,1000,27912.86233269146
104672,building,church,500,1643.5083536964985
18287,building,roof,1000,460.3836786207974
19157,building,school,500,7199.096625063975
76683,building,house,1000,1067.9925799449481
37725,building,residential,500,133.50866260204194
103850,building,commercial,100,19.97559252400139
4431,building,detached,1000,386.2769307861361
120853,building,detached,1000,462.84705906711304
19601,building,industrial,1000,315.9791760560268
51301,building,shed,1000,64.17902180406547
85823,building,garage,1000,575.242269920721
8334,building,retail,1000,548.3469561360299
82847,building,house,500,3260.508069885873
82991,building,residential,500,246.92856623457232
113292,building,garage,1000,267.9440032935563
85823,landuse,residential,1000,1297910.4328348283
108524,landuse,forest,1000,79183.57823428203
73743,landuse,residential,100,31214.45152241122
98167,landuse,farmland,1000,605150.0073321904
29201,landuse,grass,1000,34.13622790349664
48633,landuse,retail,1000,41920.578669465736
77711,landuse,allotments,1000,2197.538128548899
113877,landuse,residential,100,21657.892010830383
55463,landuse,grass,500,735.3145394015783
37923,landuse,religious,1000,34648.833660453034
40827,landuse,residential,500,113270.40422317106
53517,landuse,churchyard,500,49153.43536569942
90465,landuse,plant_nursery,1000,24421.012612601553
84435,natural,water,1000,10922.620643005708
104718,tourism,attraction,1000,14424.368144063037
9168,aeroway,helipad,1000,929.4412567693073
76377,amenity,community_centre,1000,5601.724933207336
19335,amenity,toilets,1000,122.95658648023297
79177,amenity,school,1000,32335.84706383224
81047,amenity,restaurant,500,786.1154909156203
113206,amenity,school,500,10035.299240630226
40471,amenity,place_of_worship,1000,2110.171486267209
84997,amenity,bicycle_parking,1000,502.09825306096917
35809,amenity,bar,100,670.5035394674169
83641,amenity,doctors,1000,11374.453399821628
29201,amenity,community_centre,1000,8228.992948836061
69599,amenity,school,500,80194.68114774101
14973,amenity,car_wash,500,881.716773909706
65223,amenity,car_wash,1000,180.4148468536297
8334,amenity,post_office,1000,517.5344630952675
65223,building,school,1000,38974.174654913426
16541,building,service,1000,2632.527706674181
89725,building,commercial,1000,55294.47302275303
12857,building,church,1000,4723.049626367746
34523,building,detached,1000,9289.249252404887
86887,building,house,500,16143.334922405658
25507,building,residential,1000,2855.603280019889
74161,building,house,1000,203.2653919703522
83641,building,detached,1000,386.2769307861361
19511,building,school,1000,8871.27527919507
80519,building,house,1000,5238.169090040817
57355,building,residential,100,485.44342402335144
18481,building,house,1000,344.053852134108
112834,building,semidetached_house,1000,1922.0569392508037
113160,building,house,1000,485.2811094765633
9162,building,house,500,79621.93463942036
70449,building,commercial,500,1589.119708750025
99657,landuse,recreation_ground,1000,69232.01666705035
37849,landuse,retail,1000,75593.88160574879
63991,landuse,residential,1000,32114.755581889465
60353,landuse,commercial,1000,116826.08168511653
79213,landuse,residential,500,47354.46172921184
18481,landuse,commercial,1000,105184.2034894168
82055,landuse,institutional,1000,3860.862900672266
60007,landuse,meadow,500,266925.1689922314
83227,landuse,residential,1000,1615978.5618253946
85823,natural,wood,1000,121039.8606030137
57787,natural,water,1000,31500.189399935116
53151,natural,scrub,1000,785686.7273467479
19153,natural,water,500,34.04097269223608
37849,amenity,place_of_worship,500,4378.505428685479
70009,amenity,fuel,500,158.24329627917865
104708,amenity,parking,1000,1988.9733541322064
134418,amenity,cinema,1000,4869.845482544306
37725,amenity,bank,1000,2844.397232936525
114189,amenity,veterinary,1000,278.3413922062363
89725,amenity,parking_space,500,84.22080749216957
37197,building,hotel,1000,2386.7630749512905
9168,building,house,1000,288125.16648025304
83549,building,school,1000,26290.485652122352
56545,building,retail,500,3834.3363382073276
29201,building,warehouse,1000,301534.1365145175
71525,building,school,1000,6101.611128773854
63469,building,roof,1000,3881.258018082082
104718,building,retail,500,5033.8199829116475
80691,building,garage,1000,89.23652514101212
37725,building,utility,1000,3136.8753424626057
75775,building,house,1000,600.2140850614957
111998,building,house,1000,21610.705157889275
2362,building,factory,1000,14781.180763760874
83041,building,apartments,1000,984.2963283561246
125965,building,school,1000,7199.838658483548
75739,building,apartments,1000,20611.98202115811
70007,building,school,1000,11143.836725004574
76597,building,roof,500,1732.5020771850384
35809,landuse,construction,1000,10271.648660292374
78819,landuse,religious,1000,22835.99409353037
86277,landuse,vineyard,1000,760869.6937638755
134220,landuse,commercial,1000,279932.3227277884
12857,landuse,residential,100,25645.57673015685
25507,landuse,commercial,1000,183331.15835161041
37923,landuse,grass,1000,7027.828587994546
110602,landuse,residential,500,780361.2880654159
92029,landuse,religious,1000,18737.084835640468
57355,landuse,retail,100,16567.687986157274
111590,landuse,forest,1000,1839.926581152028
73755,natural,sand,500,873.5764307421351
60007,tourism,hotel,1000,7060.898536182763
55463,tourism,hotel,1000,10486.604197260485
104718,amenity,library,1000,9722.261997844202
134220,amenity,place_of_worship,1000,22134.246340005193
76377,amenity,bank,500,890.5284511738953
14161,amenity,police,100,76.92814235589024
104718,amenity,parking,500,30906.233326998157
67779,amenity,fuel,1000,153.4155597759489
65223,amenity,post_office,1000,4516.426428975548
15123,amenity,restaurant,1000,3421.300876093903
120513,amenity,parking,100,4507.951954550689
83227,amenity,school,100,31214.451522421714
67459,amenity,parking,100,133.09793917769886
116661,amenity,school,1000,33706.4908772785
11416,amenity,toilets,1000,31.260593715475338
40827,building,commercial,1000,49832.366791059285
2350,building,church,1000,4324.197013296531
69197,building,semidetached_house,500,374.5578207688024
73689,building,school,1000,3152.309095173754
73689,building,detached,1000,31802.810391700594
83549,building,hospital,1000,1253.5074880521852
63991,building,house,1000,1273.2856256202883
62291,building,utility,1000,710.090392923339
80519,building,garage,1000,1254.269551376391
9168,building,residential,100,1798.664998132168
49327,building,warehouse,500,859.3302212830598
62455,building,house,1000,171.26473546908133
78041,building,garage,1000,56.74484728651016
11416,building,commercial,100,755.2621870271608
57787,building,carport,1000,7881.394756348697
65437,landuse,recreation_ground,1000,38500.327670367784
79177,landuse,residential,1000,1307149.2586027163
114889,landuse,residential,1000,1787384.1631871832
9408,landuse,residential,1000,389.3922209810235
76683,landuse,recreation_ground,1000,1144.0627363591468
9162,landuse,residential,100,60095.15523226581
86887,landuse,farm,1000,87937.21514150153
38371,landuse,retail,1000,182714.52668067283
81047,landuse,industrial,1000,195391.79186233744
12719,landuse,commercial,1000,41174.82070407826
15669,landuse,residential,100,19644.269553498947
55277,landuse,military,1000,31094.78036903534
4658,landuse,residential,100,31214.451522406962
143602,landuse,retail,500,22406.37909036662
70701,landuse,recreation_ground,500,2488.6283003267044
119505,natural,wood,500,136043.84139266144
19601,natural,scrub,1000,1960769.5767388367
57787,natural,water,500,14180.883251010315
112310,natural,water,1000,2581.3704315285513
89911,tourism,hotel,500,7815.919233932809
60829,amenity,school,1000,53792.740188974145
85823,amenity,hospital,1000,78685.34251900144
37923,amenity,school,500,279889.8979641107
2653,amenity,restaurant,500,232.5079567881653
85867,amenity,library,1000,2140.796938409285
69197,amenity,doctors,1000,3413.6279333996845
94955,amenity,clinic,1000,76094.49418722496
2350,amenity,fast_food,500,2975.8475939527257
56545,amenity,parking,500,28348.056203693122
76377,amenity,fuel,1000,627.9464000197968
128231,amenity,bank,1000,3345.003813831559
119567,amenity,car_wash,1000,323.0662449351192
80691,amenity,fire_station,500,732.9143784267834
15803,amenity,school,1000,160035.9262247114
110602,amenity,place_of_worship,1000,7362.8924629490175
84997,amenity,place_of_worship,500,3238.6724520295456
71503,amenity,veterinary,1000,991.4857956326873
9168,amenity,restaurant,1000,1109.6315834481895
50093,amenity,school,1000,50230.186581455026
126479,amenity,parking,1000,7021.306231752948
113206,building,apartments,1000,6388.063508526429
61015,building,apartments,1000,71888.31692659788
39663,building,school,1000,12554.94944977147
85867,building,commercial,1000,3548.8218207739146
76683,building,terrace,1000,1667.2191228882666
82079,building,retail,1000,375.71577547990023
60353,building,church,1000,1097.0393897201366
104672,building,construction,1000,403.1588910907825
120853,building,school,1000,9244.207584623917
53401,building,church,1000,3108.1410498879004
51681,building,retail,500,4160.418679828927
15123,building,school,1000,12472.3728924287
57355,building,farm_auxiliary,1000,861.384345491553
28503,building,school,1000,1708.7451637924005
139716,building,industrial,500,929.3195416704051
40471,building,train_station,1000,1781.69089828955
113877,building,house,500,2074.2122310948353
78015,building,shed,1000,63.21458535443091
78107,building,retail,1000,1890.5166931772753
96949,building,church,1000,3162.4118260291666
65223,building,garage,1000,266.1980387552719
19661,landuse,residential,500,30824.104066800974
104460,landuse,forest,1000,262966.35887044837
4445,landuse,residential,100,31214.45152255753
19573,landuse,residential,1000,2723576.564669517
37009,landuse,residential,1000,689283.888656494
67779,landuse,residential,1000,3062908.503704069
104672,landuse,commercial,1000,135770.63042784596
110666,landuse,special_use,1000,164677.61557029042
53517,landuse,grass,1000,13433.04863422898
70449,landuse,retail,1000,10570.25855487154
37725,landuse,retail,1000,247940.69008651393
119567,landuse,meadow,1000,7792.089729637009
104718,landuse,grass,500,938.8333537248492
112052,natural,water,100,11468.411681922486
82863,natural,water,1000,221209.9606058062
85697,natural,water,1000,42837.265440095616
81661,natural,wetland,500,227367.66512798652
65723,natural,wood,1000,4330.395901422058
20085,natural,water,1000,3977.479826840975
83041,natural,grass,1000,1753.7293268021504
98865,amenity,school,500,30054.052781953666
69835,amenity,school,500,27666.808078620204
6222,amenity,school,500,324655.4785785937
37725,amenity,parking,1000,13408.754815303888
69909,amenity,hospital,500,101079.21275532097
63469,amenity,veterinary,1000,818.2182963412145
19153,amenity,cafe,1000,120.26088532425791
1212,amenity,parking,500,22539.948011140717
40471,amenity,dentist,500,475.36469039995336
114189,amenity,restaurant,1000,1416.9521660796472
11844,amenity,bank,100,27.201726768872433
8334,amenity,parking,1000,2205.956319147769
89911,amenity,car_wash,1000,129.66862452136624
19157,amenity,fountain,1000,109.75761769740997
56545,amenity,school,500,6882.645555368645
4417,building,apartments,1000,71114.47079782195
104432,building,church,1000,8289.207768190885
76683,building,apartments,500,319.18613389405186
62419,building,house,1000,8301.634591251735
82079,building,house,1000,542.7180187429481
72817,building,apartments,500,2705.0899550933955
113877,building,barn,1000,8806.848427520998
56545,building,residential,1000,31003.65914339668
111940,building,house,100,5007.439641450161
134260,building,garage,1000,85.63733209245424
101221,building,roof,1000,1372.1444710430942
14161,building,commercial,1000,3773.066242179862
65437,landuse,residential,1000,1643296.4104529307
2350,landuse,commercial,500,412718.55978958483
131077,landuse,residential,500,689496.784881926
76683,landuse,retail,500,105787.9155274214
69599,landuse,commercial,1000,80067.21746475782
18883,landuse,residential,100,31214.45152267071
53299,landuse,retail,1000,14208.791319115267
70637,landuse,vineyard,1000,46750.97243320883
29201,landuse,railway,500,24971.112352400334
7974,landuse,industrial,500,29282.191112223187
86887,landuse,residential,500,596797.4676878238
82991,landuse,residential,500,548382.9045255434
69835,landuse,religious,500,88.37770611072168
32537,landuse,grass,1000,52560.15569183226
64857,landuse,residential,100,19466.450461517674
108524,landuse,residential,1000,1539995.8024589927
121601,landuse,residential,100,31214.45152251381
117939,landuse,industrial,1000,413.4073823339092
104460,landuse,retail,1000,287018.113571055
61321,natural,wood,1000,1448639.7011546774
80691,natural,wood,500,189947.71879916388
65259,natural,water,1000,70395.60919584587
82265,natural,grassland,500,10198.65776129172
121601,natural,scrub,500,2677.1824844814782
77807,amenity,parking,500,1884.676674956815
94955,amenity,car_wash,1000,408.1412392986632
37725,amenity,cafe,1000,775.7791924498961
19335,amenity,fire_station,1000,584.167613734077
85867,amenity,clinic,500,1595.4708791665364
104718,amenity,nightclub,1000,1279.497535225783
51301,amenity,fire_station,1000,2809.1027799590915
98713,amenity,parking,500,152439.78036613835
78041,amenity,restaurant,1000,180.4940085844338
79177,amenity,parking,500,20960.067645921048
71525,amenity,place_of_worship,1000,5245.880612092293
113066,amenity,toilets,1000,73.2514321250125
78267,amenity,community_centre,1000,489.360494058411
104432,building,office,1000,4261.087077606777
11416,building,commercial,500,6088.110552205522
65723,building,detached,1000,88.16206933435068
26379,building,commercial,1000,6365.251833756947
82079,building,apartments,100,11831.681281048564
79177,building,house,500,55465.13366361638
48633,building,residential,500,508.50966968846467
2362,building,retail,500,10315.047249419888
1680,building,residential,100,527.0085600807281
1680,building,industrial,500,260.8104188214885
19511,building,apartments,1000,11199.279030694093
78819,building,carport,500,904.8384001708674
134440,building,school,1000,7599.163297986586
119993,building,house,100,373.83470958958185
76377,landuse,retail,500,880.7259869545222
9162,landuse,farmyard,1000,20700.125966670206
19511,landuse,grass,1000,5238.200590414187
14973,landuse,allotments,500,1833.2423513706628
67403,natural,wood,1000,582597.3669785836
62185,natural,water,500,681.2573076055612
63931,natural,grassland,500,136286.16583073657
54169,natural,water,500,4484.3449875252045
19511,natural,wood,1000,3813.1330567041136
136698,natural,wood,100,1443.299257960567
89911,tourism,hotel,1000,13648.032680548384
65437,tourism,hotel,1000,3053.8976536363675
78819,amenity,social_facility,500,2978.0156986437532
109718,amenity,school,1000,66177.05494815501
37849,amenity,school,500,930.8920227895758
4658,amenity,school,1000,42280.700576381685
4103,amenity,parking,1000,14605.09527813305
65223,amenity,parking,1000,119327.62796025527
85867,amenity,fire_station,1000,1502.4385172160773
82079,amenity,police,1000,449.6437482290831
6244,amenity,fast_food,1000,921.9805397108933
72609,amenity,fire_station,1000,559.128591674903
9168,amenity,car_rental,1000,281.0508256134766
109324,amenity,library,500,651.4452996107497
6218,building,retail,1000,90389.96433257833
89911,building,office,500,1299.958509258164
104460,building,commercial,500,347.01580990490504
53517,building,retail,1000,1230.8542165681588
77807,building,detached,1000,88.16206933435068
