sensor_id,geo_feature,feature_type,buffer_size,sum(value)
72573,highway,residential,500,824.643399499451
63239,highway,service,100,139.56581340042348
60833,highway,residential,100,38.66586250546915
77807,highway,residential,100,360.0865591286907
78615,highway,service,1000,1352.7377545751604
101221,highway,path,100,90.20245706362422
110494,highway,path,1000,1953.1054544437789
51371,highway,primary,1000,5695.603588837069
109718,highway,secondary,1000,3708.3441280889883
70007,highway,service,500,5811.2811744098235
104432,highway,unclassified,500,32.20730758448934
80691,highway,tertiary_link,1000,12.53839482298682
121439,highway,primary,1000,5529.822727117713
86273,highway,service,1000,12171.276702868585
89847,highway,living_street,1000,166.09684873931602
86479,highway,service,100,75.6311130429127
85015,highway,tertiary,1000,1214.6265442168683
9162,highway,secondary,500,815.5815457834841
20085,highway,service,100,1.7958695314295636
104718,highway,living_street,1000,451.904131862527
112052,highway,service,100,97.13814672778999
72609,highway,service,100,30.335099210939926
124099,waterway,ditch,1000,2163.057514144655
62185,waterway,stream,1000,1738.3817959252367
73689,man_made,water_works,500,286.1575894288525
20165,man_made,gantry,500,9.305062691474944
2653,highway,tertiary,100,286.93401597634414
78015,highway,residential,1000,9443.992588843319
139716,highway,secondary,1000,7757.999887887541
68669,highway,tertiary,1000,2876.3764441609865
40471,highway,residential,1000,32127.5350752315
128231,highway,primary,500,1542.493489920097
20721,highway,steps,500,532.6390049277031
60353,highway,tertiary,1000,1176.5425902949887
134440,highway,residential,500,5591.718743168021
95961,highway,service,1000,1393.0601035619247
121439,highway,service,500,2829.7776902234477
22086,highway,unclassified,500,1051.9079078607135
77049,highway,residential,1000,16491.273847236986
57355,highway,service,1000,24942.18475752516
18287,highway,tertiary_link,1000,114.6670217906974
19153,highway,footway,500,15872.193869017714
65437,highway,trunk,1000,341.0640373887648
40471,highway,steps,500,323.94054937956986
114889,highway,footway,500,2635.9905440520192
121249,highway,service,500,2935.1305549155695
30929,highway,residential,100,449.2609908078041
26561,highway,footway,500,283.28204888015466
16073,highway,path,1000,130.50489362603855
18481,highway,path,1000,917.9968771345452
14161,highway,footway,1000,13938.939669127529
50093,highway,tertiary_link,1000,175.3852864959136
114557,highway,service,100,278.67938856555463
70701,highway,track,500,193.5328480021198
113877,highway,unclassified,1000,266.60985315514705
26561,highway,tertiary,500,578.8393091762697
79177,waterway,drain,500,750.4811832565529
72817,waterway,stream,1000,1398.563659044276
7026,waterway,stream,500,1773.9536984146862
82991,waterway,stream,500,1458.3164087052776
9408,waterway,stream,1000,1846.16128618565
87541,highway,service,1000,6400.25888899191
112366,highway,residential,100,366.176953712706
15123,highway,service,500,1066.9352554513391
51301,highway,service,500,1210.30283420527
77807,highway,service,500,970.7197930494558
85081,highway,residential,100,360.5687413501987
78107,highway,secondary,1000,4793.5085189705815
9168,highway,residential,500,6968.800675280318
64723,highway,service,500,3584.0997261931743
98865,highway,cycleway,500,392.24645332696315
20721,highway,path,1000,32.71954800462735
89911,highway,primary,500,1104.891893104608
121313,highway,path,1000,1212.024463300293
60663,highway,footway,1000,55947.74237405696
110602,highway,path,1000,166.32468108436973
143602,highway,tertiary_link,500,14.117794787571906
75061,highway,service,100,141.5084778123291
78267,highway,steps,500,2.195120351617692
14161,waterway,stream,500,822.1611845345477
76355,waterway,river,1000,1061.6151018437074
9408,man_made,storage_tank,1000,70.82431738195683
16541,highway,residential,1000,26274.062632506222
114189,highway,footway,500,1190.6227985436994
75061,highway,service,1000,16646.6867963142
65437,highway,footway,1000,29279.38456171913
69909,highway,residential,500,4704.780922278099
84357,highway,residential,500,2106.763540318967
98085,highway,residential,1000,6104.11320378893
99657,highway,residential,500,4580.360085027214
99657,highway,tertiary,500,2678.7374077724294
104396,highway,tertiary,1000,530.6589814259318
75061,highway,residential,500,7690.020784624459
13143,highway,residential,1000,10371.081123763457
83041,highway,primary_link,1000,569.3703075504864
70669,highway,secondary,1000,6588.326374990488
62291,highway,steps,100,29.00405120299301
97925,highway,service,1000,7457.123152198592
79147,highway,path,500,1362.8845678922196
51371,highway,footway,1000,606.9694273196669
37703,highway,secondary_link,1000,73.93565358861936
57787,highway,secondary,500,1965.0259204204044
53329,highway,trunk_link,1000,103.29274445343742
18453,highway,footway,100,60.472846691528375
110494,highway,service,1000,3099.4823488204684
136698,highway,service,500,3164.4878691433005
16059,highway,track,1000,391.992458224375
12857,highway,service,500,2808.984321276908
110602,highway,track,1000,35.77765264287697
18481,highway,track,500,131.9750432531985
78041,waterway,stream,500,694.5936101517697
80519,waterway,stream,500,1051.6959659326408
92029,waterway,drain,500,1044.0699354609837
87779,highway,motorway_link,1000,2498.6894677224927
80735,highway,residential,1000,24597.22427422908
18453,highway,tertiary,1000,3331.102911387924
77807,highway,service,1000,3493.261551941008
66029,highway,residential,100,218.83251774112205
12857,highway,tertiary,1000,6415.602805835042
2350,highway,service,500,14022.160239937817
110792,highway,residential,500,1824.0646581828646
79213,highway,tertiary,1000,3192.7946175152665
75739,highway,residential,500,2176.9163369743414
111940,highway,secondary,1000,1974.137206031562
109050,highway,service,500,844.3573133075073
126479,highway,footway,1000,212.79280090461725
19157,highway,cycleway,1000,1773.7852384163016
96949,highway,footway,500,103.47576997958654
112008,highway,secondary,500,648.2753242650737
19047,highway,service,500,108.60994257922214
70009,highway,motorway,1000,2913.647083331991
69447,highway,secondary_link,500,313.7619217614013
69451,highway,service,100,285.1191203668482
61235,highway,motorway_link,500,269.1767510157525
78031,highway,track,1000,715.8249696873401
4417,highway,path,500,216.40734730444916
76465,highway,service,100,7.421148531348466
96159,highway,service,1000,6111.581542085126
131077,waterway,drain,1000,1465.105977700357
84207,waterway,stream,500,977.6598593728288
82847,waterway,drain,1000,1923.2691368200967
75061,waterway,tidal_channel,1000,999.2529874169204
60105,man_made,pipeline,1000,9722.628474951573
4431,man_made,bridge,1000,1705.6524658950984
78041,highway,footway,1000,1073.9524430403603
104432,highway,tertiary_link,1000,223.06367085018422
112242,highway,residential,500,3658.762514893656
65259,highway,service,1000,7745.160384721376
104708,highway,residential,1000,5784.584146182987
37703,highway,residential,500,6977.352838877395
120853,highway,residential,500,6737.809732987082
134314,highway,secondary,1000,2198.102811296989
2350,highway,secondary,500,701.3745542383472
16717,highway,residential,100,198.9511895139089
104460,highway,primary,500,463.4382205582783
86479,highway,tertiary,1000,4041.238511756579
6244,highway,service,1000,12604.137545728829
75739,highway,tertiary,1000,2544.479344718165
78615,highway,tertiary,500,1124.0809376958111
90819,highway,secondary,500,485.428698502163
61235,highway,footway,1000,773.8439968033598
19335,highway,tertiary,500,2032.7846299145874
19153,highway,primary_link,1000,96.8479431478999
77049,highway,motorway,1000,3557.75360382062
26561,highway,footway,1000,3645.8149501515563
26561,highway,service,1000,3198.0203420485514
120853,highway,unclassified,1000,66.54210233188164
56545,highway,pedestrian,1000,162.06135364899907
69451,highway,path,1000,3165.1564405127415
2362,highway,track,1000,4006.795942541907
120513,highway,path,500,979.9864969956373
83641,highway,cycleway,500,457.21539906083603
13143,highway,service,500,299.15394198586586
40827,highway,footway,1000,790.4174291790005
78031,highway,path,1000,2662.1148892064534
6218,highway,unclassified,1000,165.9260017340164
73755,highway,residential,100,140.61371951886372
70207,highway,secondary,1000,908.9983104822763
1212,highway,footway,1000,1451.2476773477783
70207,highway,service,500,302.022577732751
3265,highway,service,500,676.7361782710358
70669,highway,residential,1000,24269.190459474263
20997,highway,residential,1000,9480.493370339755
61321,highway,tertiary,100,200.57939484414374
20721,highway,tertiary,500,1018.3507737485912
85867,highway,tertiary,1000,6672.006868294729
53299,highway,residential,1000,22977.43542117661
95961,highway,residential,500,1558.6883399813773
92173,highway,residential,1000,1328.7530918776142
20573,highway,residential,1000,5989.383839057368
120513,highway,residential,100,154.03923410646695
79617,highway,tertiary,500,1036.4741081344293
28425,highway,service,1000,13118.462572226432
37197,highway,track,1000,41.33892307903632
84997,highway,path,1000,1417.1032840546686
83041,highway,path,500,290.44872617908476
53401,highway,motorway_link,1000,888.5210217261772
4103,highway,primary_link,1000,28.580880104162027
48633,highway,tertiary,500,670.6394204911122
38747,highway,footway,500,1092.7833972373385
112332,highway,service,500,1316.5613579832211
113066,highway,service,100,101.39545943736594
56545,highway,unclassified,1000,288.2513137619284
81047,highway,proposed,1000,7.01684341709174
19153,highway,footway,100,461.49709571598703
70471,waterway,stream,500,300.47650793166486
120513,waterway,stream,1000,822.3655025019814
64795,waterway,stream,1000,5430.5621374306265
80519,waterway,stream,100,119.83443521228979
27723,waterway,stream,500,1033.6226793036624
17839,waterway,stream,500,1696.9308553471628
51371,man_made,wastewater_plant,500,598.5766267877417
126479,man_made,pier,500,92.55463914101892
37257,highway,residential,500,1428.2208415499258
61235,highway,residential,500,9420.696194633081
4445,highway,tertiary,500,1030.87988208471
73533,highway,tertiary,1000,2434.237218246485
72081,highway,construction,500,687.966936507431
86887,highway,service,500,6628.633331813562
84997,highway,residential,100,192.47639939238803
108138,highway,service,100,94.41402602449845
26561,highway,motorway_link,500,445.85386831050903
51681,highway,residential,500,5971.908634616584
6244,highway,motorway,1000,3867.0860515895743
74161,highway,footway,500,1269.3912556024698
82079,highway,motorway,1000,3160.3851413164157
37923,highway,trunk,1000,4482.106541214604
104460,highway,cycleway,500,1081.2637108745625
64723,highway,unclassified,1000,1788.25946458921
61321,highway,path,500,878.6490226962842
13143,highway,residential,100,160.7310579796589
108138,highway,motorway,500,343.8295732378255
112688,highway,secondary,1000,2006.2529616697852
64469,highway,service,500,428.1695283492089
98713,highway,footway,500,2314.824094112054
60007,highway,tertiary_link,1000,37.6847420782116
117939,highway,service,100,14.774388013774747
122079,highway,service,100,569.3248890712794
110666,highway,path,1000,512.7881659095059
57787,highway,path,1000,3171.138245728287
17909,highway,footway,500,814.4482052364364
60829,highway,steps,500,38.32211747683567
15669,waterway,canal,1000,282.6807728187904
110494,man_made,pumping_station,1000,58.54968149214719
20165,man_made,gantry,1000,28.040882325776913
16541,highway,motorway_link,500,790.8754929440761
67983,highway,tertiary,1000,4626.60466258181
67403,highway,residential,500,2088.1691853506804
66029,highway,residential,500,2458.933877771416
57887,highway,motorway_link,1000,1551.9639817822072
19153,highway,living_street,1000,384.5198997733422
101221,highway,unclassified,1000,22.77567937226762
18883,highway,residential,100,327.3452016838851
56777,highway,unclassified,100,106.2151020632097
121453,highway,residential,100,299.21072858675393
70097,highway,steps,1000,982.8391159691892
61015,highway,tertiary,500,3005.01043960871
121453,highway,service,1000,5865.311429456257
53401,highway,secondary_link,1000,102.02679308448626
84357,highway,path,1000,102.92002870378117
60829,highway,path,1000,287.9840453330611
79617,highway,service,100,251.48774283747625
90465,highway,bridleway,1000,210.18456487448418
57887,highway,motorway,1000,1514.4277597829769
29201,highway,service,100,145.37972533829029
6228,highway,footway,500,341.6712466626047
121439,highway,path,500,911.3186559654816
111940,highway,service,1000,10.084480437606077
63931,waterway,stream,500,1596.290940716667
101221,man_made,pipeline,100,42.148551301978095
14973,highway,cycleway,1000,2584.9660026841893
119667,highway,motorway_link,1000,1849.9608644303207
61193,highway,residential,100,198.8908954189697
60105,highway,residential,1000,23606.60035595505
85823,highway,residential,500,4462.3890547467545
67403,highway,living_street,1000,110.20936368483713
60105,highway,service,500,2277.099610158256
4431,highway,residential,500,4927.611610772942
4431,highway,residential,100,201.71376508878294
70009,highway,pedestrian,1000,457.9501394989402
70701,highway,steps,500,211.5897374932801
114379,highway,tertiary,100,202.11750140842898
83549,highway,service,500,4382.895494276177
84357,highway,residential,100,208.0810100380613
119567,highway,service,1000,19956.150602182952
134220,highway,secondary,1000,8107.242132786349
81047,highway,residential,500,6001.5992014084495
110666,highway,service,1000,2746.5653029503205
82079,highway,cycleway,500,1206.1990683405838
104460,highway,cycleway,1000,5428.697448310888
114889,highway,primary,1000,3320.2367825561623
91335,highway,service,1000,6289.388392041537
64723,highway,footway,100,234.2391280687872
70007,highway,cycleway,1000,2628.2243624797143
78041,highway,secondary,1000,2335.100478419698
113206,highway,unclassified,1000,218.73774938625078
15669,highway,footway,1000,391.95319101773373
68393,highway,track,1000,302.09550387483984
37725,highway,service,500,959.7255012646399
55325,highway,service,1000,1184.8962318456756
68669,highway,steps,1000,14.00379668969437
98865,waterway,river,100,233.50584911569885
12719,waterway,stream,1000,2356.1644510943756
124099,waterway,ditch,100,155.39259881499814
73533,waterway,river,500,63.921898613873964
16541,highway,motorway,500,1025.8324251715917
104432,highway,residential,500,5455.005476250143
67983,highway,residential,1000,13100.326949682725
19311,highway,service,1000,8928.66699803561
14161,highway,tertiary,500,2334.412708546184
77711,highway,residential,100,437.6314883992942
51301,highway,primary,1000,7463.314846651051
54169,highway,residential,500,2906.3948648963387
101221,highway,residential,1000,9332.417546031118
86887,highway,residential,500,1081.456194129947
98865,highway,tertiary,1000,6508.726552728121
98085,highway,service,500,805.9797946824835
134440,highway,residential,100,316.0559499347238
116661,highway,footway,500,44.52794966793367
6228,highway,residential,500,6973.360044404877
25507,highway,secondary,1000,4019.6579047162863
66029,highway,unclassified,1000,44.06824252733906
104718,highway,tertiary,1000,4288.857468090384
37197,highway,track,500,41.33892307903632
73743,highway,service,500,863.9734335764875
53299,highway,secondary,500,1617.805868279027
83549,highway,residential,100,398.55175555449614
69835,highway,footway,1000,15330.340895508622
112834,highway,secondary_link,500,83.8266879633247
112008,highway,steps,1000,316.72811552321116
57355,highway,secondary,1000,847.95831137894
84719,highway,track,500,1158.3633952121882
53151,highway,service,1000,726.6667379876385
20997,highway,service,500,3908.7429580580965
64763,highway,secondary_link,1000,5.252156533318266
104718,highway,secondary,100,53.93795602463926
55449,highway,path,1000,82.60514434184326
29201,highway,footway,500,6125.9635166924345
134220,highway,secondary,100,139.3298309077501
79617,waterway,stream,1000,722.606003270409
119667,waterway,river,1000,1912.5133510618298
143602,waterway,stream,500,766.1525840895243
112366,waterway,stream,1000,2658.1888021994755
70669,waterway,stream,1000,288.8568007664105
80583,highway,residential,1000,14749.685891982066
62419,highway,residential,100,265.6021741742069
53517,highway,service,1000,30968.145067247315
53517,highway,residential,100,268.2435280364649
15123,highway,residential,500,5556.169483772081
15123,highway,unclassified,1000,1182.5508251685865
79147,highway,residential,100,167.42809685471116
37725,highway,residential,1000,33545.28519736673
19335,highway,service,500,1102.9944082257282
53401,highway,service,1000,2613.6580377419955
79177,highway,tertiary,1000,3249.0601690048256
113292,highway,residential,100,273.55041166079087
20573,highway,residential,500,3068.2175610466084
51577,highway,tertiary,1000,2512.6110319972017
55277,highway,footway,500,2417.1225213233547
97925,highway,path,1000,3990.7691181211203
74161,highway,steps,500,328.4774160964583
101221,highway,primary,1000,4024.9695259736113
75061,highway,secondary_link,1000,111.58218348984366
63991,highway,unclassified,1000,170.28952146069477
73689,highway,cycleway,500,19.615220629016832
51301,highway,tertiary,500,727.7645210364833
53517,highway,steps,1000,201.02125787568045
40827,highway,service,500,1374.8136630547724
72081,highway,primary,1000,1436.7570373865665
69835,highway,path,500,543.1333890962665
53151,highway,track,500,1934.706976295826
72081,highway,service,100,226.9224153756246
84997,highway,tertiary,100,161.8057666165846
26561,highway,steps,500,34.29254227797393
65747,highway,service,100,136.69484600887566
79147,highway,service,1000,76.37370490489036
128231,highway,cycleway,500,410.81102687089754
65747,highway,steps,1000,72.20293139653734
73743,highway,footway,100,23.133506781521422
49327,highway,tertiary_link,1000,35.851909525265974
53517,waterway,stream,1000,1164.2237589397764
119707,waterway,stream,500,499.89140608889704
4103,waterway,stream,500,1002.5438392386078
18481,man_made,pier,1000,3959.3130086145966
87779,man_made,reservoir_covered,1000,1389.3999409695143
78041,highway,tertiary,1000,2880.3460192150574
97109,highway,tertiary,1000,1157.7592615091708
68393,highway,residential,500,8058.8721349168345
79337,highway,residential,100,265.0591566166647
56545,highway,primary,500,1097.007259853068
65747,highway,residential,1000,12242.371106186152
68631,highway,service,100,228.0847347142425
18883,highway,residential,1000,25176.383683112108
62291,highway,footway,500,6440.315214200814
73743,highway,residential,100,321.9873075829069
19157,highway,service,500,5967.085705175677
108994,highway,residential,500,2546.988041136679
111940,highway,track,1000,738.4463677952272
70007,highway,residential,100,469.0160708110527
103960,highway,residential,500,1965.6547857040373
37271,highway,residential,100,196.4764663982603
83041,highway,residential,100,201.07080276168602
83041,highway,primary,1000,1485.7513793181326
67403,highway,primary,1000,2450.546103492372
62493,highway,footway,500,1844.2785766138759
104460,highway,track,100,59.868184594744214
67779,highway,secondary,1000,2770.167686443571
111590,highway,primary_link,500,118.9090096045493
85823,highway,secondary_link,100,103.33876904468171
111998,highway,secondary,1000,4518.012778231246
69447,highway,secondary,1000,1915.5253616690613
75775,highway,service,500,2233.5087792762097
55277,highway,service,500,2654.712595479339
39663,highway,path,1000,411.97481573563635
19511,highway,service,500,1215.8272263749654
28503,highway,bridleway,1000,1058.8259368313334
4445,highway,service,500,874.2115716707319
32537,highway,service,100,291.4796190037093
65437,highway,unclassified,1000,122.10035487468872
36111,waterway,canal,1000,1387.6342886018062
51681,waterway,stream,1000,1927.6545675285597
64795,waterway,stream,500,1275.941135085298
103850,waterway,stream,500,1434.2594492423405
87779,man_made,reservoir_covered,500,720.0542915269243
57887,highway,service,1000,9065.794805424179
55833,highway,tertiary,500,394.76883598632
87779,highway,secondary,1000,9119.067412214594
53517,highway,motorway,500,1300.8147629460777
14885,highway,service,1000,5655.010843756339
15123,highway,residential,1000,19690.926785823995
51301,highway,residential,1000,27166.993491897774
97693,highway,residential,1000,35848.26185740452
63421,highway,residential,1000,11306.271613586527
65437,highway,residential,1000,15888.255207009719
82337,highway,residential,100,133.04674441100394
75739,highway,living_street,500,1815.5010577617836
11416,highway,residential,1000,19441.07525292396
76465,highway,primary,1000,1996.3948498815303
81731,highway,unclassified,1000,3849.9353826660545
82863,highway,secondary,500,1937.7829870027822
19157,highway,footway,1000,6779.398400943379
40471,highway,motorway,500,1711.4571904378995
78031,highway,steps,500,44.07676754352702
56545,highway,living_street,500,219.7397492403601
69909,highway,service,100,112.70832473040824
63931,highway,footway,500,307.0085176519509
112310,highway,service,100,86.92230929061182
12719,man_made,storage_tank,100,23.28367263174348
53299,man_made,gantry,1000,28.760859419515786
62455,highway,tertiary,1000,3876.1060868328605
104432,highway,service,1000,3077.1691589010056
8334,highway,track,1000,1694.749484378754
39665,highway,residential,500,4201.635452692393
37009,highway,service,1000,47287.29485568508
112310,highway,residential,100,239.90273967312933
134314,highway,primary,1000,6970.98670243649
6222,highway,secondary,1000,4983.003639299513
50093,highway,motorway_link,1000,2063.110155340496
90819,highway,residential,100,377.47017429144665
36111,highway,trunk_link,500,313.5503956947483
60353,highway,service,100,231.71822048951776
114189,highway,path,1000,6963.367018767227
96159,highway,tertiary,1000,1889.854121232435
85867,highway,secondary,500,1445.8127729220007
19573,highway,trunk,1000,3461.3400886159666
87779,highway,motorway,500,1939.7348800579573
75739,highway,path,1000,1020.8305001203595
82337,highway,primary,1000,1039.202286428043
84207,highway,cycleway,500,79.35924654375458
60663,highway,secondary,500,764.0799773214134
76465,highway,secondary,500,1972.830575526054
96949,highway,track,1000,372.4039190137802
120513,highway,cycleway,500,193.50426146670455
4658,highway,primary,500,1307.6726494850213
77711,highway,service,500,819.4331011910357
64795,highway,tertiary,100,200.03963088549546
98713,highway,cycleway,100,198.987018317465
37257,highway,secondary,1000,5334.548154101884
16073,highway,tertiary_link,1000,24.934781748998528
72817,highway,service,100,67.19184852992991
68393,highway,secondary_link,500,58.87867672548947
134440,highway,steps,500,23.245834350949444
119505,highway,footway,500,744.034767039022
36111,highway,cycleway,1000,299.108352236277
75061,waterway,stream,1000,510.4521799047216
83041,highway,tertiary,1000,940.1798964015261
62455,highway,residential,1000,10690.195189851547
55463,highway,primary,1000,4039.3069919666746
56545,highway,tertiary,1000,4336.889461752322
69909,highway,secondary,1000,11276.053974818346
60455,highway,residential,500,5440.921475030851
62291,highway,residential,1000,37470.97336601062
73853,highway,residential,500,8149.910504155468
26561,highway,residential,100,184.02344168705216
108994,highway,tertiary,500,1006.7490730838891
37197,highway,path,1000,7643.261568692391
37197,highway,secondary,1000,1868.647348685368
86129,highway,service,1000,572.7962933604438
82337,highway,primary_link,1000,193.04029167042808
81661,highway,residential,500,1577.6291968398998
11844,highway,secondary,100,349.0968519241371
121453,highway,tertiary,500,1559.9445594543247
57355,highway,residential,1000,26134.73350188636
113206,highway,path,1000,4771.087851922467
139716,highway,service,500,3728.4854206965497
60829,highway,primary,1000,2879.3205347446496
126479,highway,cycleway,500,819.715829526118
90799,highway,track,1000,4103.633712297318
75061,highway,path,500,209.43843471660105
65259,highway,tertiary,100,200.39660511982638
62185,highway,service,500,3557.763621529662
124099,highway,secondary,500,905.3246146647626
20165,highway,path,1000,41.520059555771496
84207,highway,footway,1000,19055.77682594058
104718,highway,footway,100,114.34375555048966
73533,highway,tertiary_link,1000,20.703604484044014
19573,waterway,drain,500,107.35428807826679
84997,waterway,stream,1000,1557.710250434246
111940,waterway,stream,1000,2998.113782099455
67779,waterway,stream,500,647.6552497667104
73533,waterway,stream,1000,1423.4909509600975
69909,man_made,planter,1000,96.0746508388132
75021,highway,tertiary,1000,3402.4388870482276
103850,highway,steps,1000,969.4185494694609
26379,highway,tertiary,500,1691.9631329947952
78267,highway,tertiary,500,590.9564800645416
37849,highway,residential,1000,23401.268582634828
110080,highway,service,1000,5265.6531269171655
19511,highway,motorway_link,500,1689.7815457560587
70701,highway,service,1000,5389.428491589777
119567,highway,residential,100,282.84549508978114
119707,highway,service,1000,1706.8534474077956
7974,highway,service,500,827.154481863118
14973,highway,service,500,7039.892945153289
28503,highway,residential,100,371.2958049826209
37271,highway,tertiary,1000,3780.6732584226907
51371,highway,residential,100,143.0453117416392
20721,highway,footway,1000,15799.582343597249
55969,highway,residential,100,297.90698862210354
25507,highway,footway,1000,3602.5438178278037
99657,highway,cycleway,1000,2044.9346633269793
57787,highway,secondary,1000,9040.163142866337
143602,highway,service,1000,10955.973179178918
51371,highway,footway,100,211.95038208540979
48067,highway,cycleway,1000,69.4518412105754
18481,highway,cycleway,1000,1823.6223082344216
14885,highway,track,1000,217.2388422623975
87345,highway,footway,1000,22.818291164710896
55277,highway,proposed,1000,45.95941251462235
28425,highway,service,100,107.97807327607637
79177,man_made,water_works,1000,115.53049433831309
14161,highway,tertiary,100,393.3826211400192
110080,highway,residential,1000,23427.53082551381
34523,highway,service,1000,18107.578388761194
113877,highway,residential,1000,2000.0103247106256
58735,highway,residential,1000,4859.4894312776805
70449,highway,residential,500,7230.110362085102
4417,highway,unclassified,500,185.8055394775211
48633,highway,tertiary,1000,2818.4245658972254
28425,highway,motorway_link,500,26.142374988731945
19157,highway,cycleway,500,405.80347770612957
90925,highway,footway,1000,1404.5125507876314
26379,highway,secondary,1000,1408.36313683969
79715,highway,secondary,1000,2939.358710569873
86407,highway,trunk,500,878.8259032320752
37849,highway,service,100,226.50000195621186
111590,highway,path,1000,7928.041907158127
65223,highway,service,100,205.9635599198328
51371,highway,primary_link,500,94.92343835735777
2350,highway,service,100,995.0981566144338
112834,highway,footway,100,990.4343731994676
82863,highway,cycleway,1000,384.2185788472872
62185,highway,steps,1000,9.911930551014652
80583,highway,service,1000,3806.9595227533437
70637,highway,residential,100,192.55228531722327
37923,highway,tertiary,1000,4443.841170133526
79177,highway,footway,500,8556.93501410044
63239,highway,service,1000,6588.74064327624
11844,highway,residential,1000,18572.730713447123
71525,highway,service,1000,4427.959153246309
19601,highway,residential,500,6261.097282630567
103960,highway,residential,100,394.6193727688154
11270,highway,residential,500,518.2243795811592
37703,highway,unclassified,1000,789.573370118417
91335,highway,secondary,1000,1243.1338300440495
122079,highway,footway,1000,1495.016487739335
50093,highway,footway,1000,332.5608000305321
98713,highway,primary,1000,2547.751065157958
51371,highway,primary_link,1000,111.98251344149442
61193,highway,secondary,500,609.1521051647206
48067,highway,service,1000,5252.767166400858
110494,highway,motorway,1000,2445.4368060964603
59873,highway,service,500,516.2919709802059
113066,highway,living_street,1000,331.6982386417611
23811,highway,service,100,245.91959055967214
56545,waterway,river,500,775.6623788638714
55277,waterway,river,1000,2074.0478553995827
16541,highway,residential,100,391.8803067178522
111998,highway,residential,100,259.50712057421686
18287,highway,footway,500,140.72956870206917
103850,highway,tertiary,500,2207.641046494609
55305,highway,service,1000,3943.0868541715517
26379,highway,residential,500,6426.2128339283545
17839,highway,residential,1000,13777.529789023702
40471,highway,footway,1000,10784.00506955693
54169,highway,service,500,2236.5828503610865
37849,highway,unclassified,500,177.92673763211454
104460,highway,residential,500,931.0524283700092
72609,highway,path,1000,2190.5574794024947
87815,highway,residential,1000,14768.711139628389
51681,highway,tertiary,500,858.7297520980563
11416,highway,path,100,46.418300745737255
118965,highway,residential,500,6791.481070418867
89911,highway,secondary,500,931.6050904084851
55449,highway,tertiary,1000,961.0977935751454
97693,highway,footway,500,4904.392384749891
19511,highway,primary,1000,1545.4452855251502
16541,highway,service,500,4601.4881249301925
62455,highway,service,100,8.056597226130485
101221,highway,track,1000,2321.8544456098293
112688,highway,cycleway,1000,1841.0123499693377
91335,highway,steps,1000,40.424219246132495
14295,highway,unclassified,500,26.844182318886723
87541,highway,tertiary,1000,2866.3685740105902
77049,highway,service,500,3211.039655896353
20547,highway,service,100,403.0838826380765
64469,highway,footway,1000,1679.0868129962219
78787,highway,path,500,110.62564475716883
110666,highway,track,500,300.0842967201701
37923,highway,primary_link,1000,220.49123783657305
37271,highway,trunk_link,1000,182.431817146958
104672,waterway,stream,500,856.6096255364371
110318,highway,residential,100,538.3193196605737
9408,highway,unclassified,500,995.6591829776916
55305,highway,residential,500,179.57941227571442
77807,highway,steps,500,838.856608955613
18481,highway,residential,1000,20844.45493120829
119505,highway,residential,1000,13779.901509926898
26561,highway,tertiary_link,1000,409.88194347367516
110666,highway,service,500,849.6316701363273
86479,highway,cycleway,1000,887.418700683374
116661,highway,residential,1000,21745.130496646554
6228,highway,motorway_link,1000,1862.4772530525338
4417,highway,residential,1000,9690.762265672542
79715,highway,path,1000,844.5539565080531
65259,highway,track,1000,149.08571390508703
75739,highway,primary,500,170.7190390270299
114889,highway,primary,500,969.3588797043044
81731,highway,track,1000,5158.097287430436
70449,highway,service,1000,12007.025542926254
89725,highway,motorway,500,831.4648196521362
49327,highway,tertiary,500,998.7037565592832
65437,highway,pedestrian,1000,509.1817069233309
60455,highway,path,1000,864.049207162792
90799,highway,tertiary,1000,1121.8939744874579
53401,highway,primary,1000,148.76560223681244
112332,highway,service,1000,3009.205816219676
19573,highway,trunk,500,231.649203157071
113292,highway,path,500,192.929245102741
8334,highway,service,500,884.3776206005399
64857,highway,footway,1000,18673.490045917933
99657,highway,footway,100,673.9509569049333
17909,highway,track,500,147.37738604119207
63421,highway,path,1000,0.37410385823659825
86277,highway,track,500,1246.7824142096656
60353,waterway,stream,1000,3315.3633891575596
122079,waterway,stream,1000,4092.238761897648
119567,waterway,stream,500,880.3923833382814
59873,waterway,stream,500,1117.0638619874337
8334,waterway,stream,500,995.4480089579225
78267,waterway,stream,500,377.34554817774733
109718,highway,service,500,840.0384011457185
114189,highway,motorway_link,1000,1424.23629733958
87541,highway,residential,100,113.65752416526749
67403,highway,tertiary,1000,3828.3313850070626
53401,highway,residential,500,7546.0978408929695
83641,highway,residential,500,4260.770653353522
53299,highway,secondary_link,1000,148.54781927447897
134220,highway,secondary,500,3355.0466005653125
82337,highway,secondary,1000,1630.1270804182627
84639,highway,residential,500,720.3195382606085
14973,highway,footway,500,13652.412523147172
9168,highway,steps,1000,1066.7221506911214
40827,highway,tertiary,1000,1506.6385508637118
6244,highway,primary,1000,3954.950962079861
89911,highway,footway,1000,17321.258609075747
51301,highway,unclassified,1000,988.3865731492708
22067,highway,service,500,206.0509488207315
79177,highway,track,500,482.2849478266207
121439,highway,footway,1000,4107.089707560223
119667,highway,footway,500,412.6318626013985
